Date,Team,Opponent,Place,Position,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,L10 GP,L10 MIN,L10 FG%,L10 3P%,L10 FT%,L10 REB,L10 AST,L10 BLK,L10 STL,L10 PF,L10 TO,L10 PTS,VsOpp GP,VsOpp MIN,VsOpp FG%,VsOpp 3P%,VsOpp FT%,VsOpp REB,VsOpp AST,VsOpp BLK,VsOpp STL,VsOpp PF,VsOpp TO,VsOpp PTS,Place GP,Place MIN,Place FG%,Place 3P%,Place FT%,Place REB,Place AST,Place BLK,Place STL,Place PF,Place TO,Place PTS,Points O/U line,PRA O/U line,Actual Points,Actual PRA,Points Result,PRA Result
3/7/2023,HOU,BKN,Home,SF,Kenyon Martin Jr.,22,64,31,26.9,4.8,8.5,56.2,0.8,2.7,31.8,3.9,5.8,67.4,61.2,1.7,2.5,66.7,1.5,4.2,5.7,1.6,0.5,0.4,1.2,1.8,12,15.3,62.9,0.314,0.299,6.1,17,11.5,8.9,0.9,1.4,10.9,16.5,2.9,0.7,3.6,0.099,0.3,-1,-0.7,0.6,10,32.7,54.9,20.8,81.6,6.5,2,0.7,1,2.4,1.7,14.8,,,,,,,,,,,,,31,26.5,58.4,37.1,62.5,5.7,1.7,0.2,0.7,1.8,1,11.4,13.5,21.5,8,13,Under,Under
3/7/2023,HOU,BKN,Home,PG,Kevin Porter Jr.,22,43,43,33.6,6.6,15,43.7,2.2,6.2,35.1,4.4,8.8,49.9,51,3.4,4.5,76.7,1.3,4.1,5.4,5.7,1.3,0.4,3.5,2.7,18.8,15.4,55.2,0.414,0.298,4.3,13.4,8.8,26.6,1.8,1.1,17,25.2,0.6,0.8,1.4,0.046,0.8,-0.9,-0.1,0.7,3,29,43.8,42.9,77.8,5,6.7,0,0.7,2.3,2.3,13.7,,,,,,,,,,,,,21,34.5,44.8,33.3,73.8,5.7,5.3,0.4,1.5,2.6,3.8,20.2,16.5,26.5,8,23,Under,Under
3/7/2023,BKN,HOU,Road,C,Nic Claxton,23,60,60,29.2,5.3,7.5,70.4,0,0,0,5.3,7.5,70.8,70.4,1.7,3.3,51.5,2.4,6.7,9.1,1.8,0.8,2.6,1.3,2.8,12.3,20.6,68.5,0.004,0.436,9.5,25.2,17.6,8.7,1.4,7.5,12.6,15.6,3.8,3.1,6.9,0.189,0.6,2,2.6,2,9,26.6,49,0,60.9,8.4,2.1,2.3,1,2.6,1.1,7.1,,,,,,,,,,,,,32,28.5,71.3,0,53.2,8.5,1.5,2.8,0.8,2.8,1.1,12.1,11.5,22.5,18,32,Over,Over
3/7/2023,CHA,NYK,Road,C,Mark Williams,21,35,10,17.6,3.5,5.4,63.7,0,0,0,3.5,5.4,63.7,63.7,1.5,2.1,73.6,2.1,4.5,6.6,0.4,0.7,1.1,0.9,2.3,8.4,20.9,66.5,0,0.379,12,28,19.8,3.4,1.8,5.6,11.9,17.1,1.3,1,2.3,0.178,-0.3,0.9,0.6,0.4,10,26.7,62.2,0,73.9,10,0.8,1.4,0.6,3.2,1,11.9,,,,,,,,,,,,,19,14.5,62.6,0,71.4,5.5,0.3,1.1,0.6,2.1,0.5,7.3,10.5,20.5,7,10,Under,Under
3/7/2023,CHA,NYK,Road,PF,P.J. Washington,24,61,61,33,5.7,13,44.1,2,5.8,34.9,3.7,7.2,51.5,51.9,1.7,2.3,74.8,1,3.8,4.8,2.4,0.9,1.1,1.4,2.7,15.2,12.6,54.3,0.445,0.176,3.1,12.6,7.7,10.7,1.3,2.9,9.3,19.5,0.6,1.7,2.3,0.055,-1,-0.3,-1.3,0.3,6,34.5,52.4,45.5,58.8,7.3,2,1.5,0.5,2,1.8,18.5,2,30,38.5,36.4,75,5,1,0.5,0.5,2.5,1,13.5,35,32.9,40.6,33.2,75.3,4.9,2.2,1,0.9,2.6,1.5,13.3,14.5,22.5,13,22,Under,Under
3/7/2023,CHA,NYK,Road,PG,Dennis Smith Jr.,25,44,12,25.3,3.4,8.1,42.1,0.4,2,20.7,3,6.1,49.1,44.7,1.5,2,74.4,0.5,2.4,2.8,4.5,1.4,0.5,1.4,2.2,8.7,11.8,48.5,0.244,0.242,1.8,10.3,6,24.7,2.6,1.6,13.8,17.2,-0.1,1.2,1,0.045,-3.5,1.2,-2.2,-0.1,10,26.6,42.5,22.2,75.7,3.2,4.8,0.7,1.7,2.1,1.3,10.8,1,37,43.8,0,0,3,11,0,2,5,1,14,23,25.9,43.5,17.4,74.3,2.5,4.9,0.5,1.4,2.2,1.4,8.8,9.5,18.5,3,14,Under,Under
3/7/2023,CHA,NYK,Road,SF,Kelly Oubre Jr.,27,41,33,32.4,7.3,17.3,42.3,2.2,7.2,31,5.1,10.1,50.2,48.7,3.1,4.1,75.3,1.4,4,5.4,1.1,1.5,0.4,1.3,3,20,14.4,52.2,0.414,0.239,4.5,13.4,8.8,5.4,2.1,1,6.4,26.4,-0.1,1.3,1.2,0.044,-0.7,-0.8,-1.6,0.1,6,31.2,43,32.4,93.3,7,0.5,0.3,0.8,3.3,1.7,18.8,2,36,39.5,21.4,75,4.5,0.5,1,2,2.5,1.5,19.5,21,31.9,45,30.8,73.5,5.1,1,0.4,1.7,3.2,1.5,20.3,21.5,29.5,27,34,Over,Over
3/7/2023,CHA,NYK,Road,SG,Terry Rozier,28,55,55,35.7,7.8,18.9,41.2,2.7,8.1,33.3,5.1,10.8,47.1,48.4,3,3.6,81.5,0.9,3.3,4.1,4.8,1.1,0.2,2.2,1.8,21.3,14.4,51.8,0.429,0.192,2.5,10.1,6.2,21.1,1.4,0.6,9.6,26.6,0.2,1.3,1.4,0.035,0.5,-1.5,-1,0.5,9,35.3,38.5,33.3,75,2.8,4.1,0.2,1.4,2,2.2,19,1,32,52.6,42.9,50,6,4,0,0,3,4,24,27,35.7,41.3,34.1,82.8,4.4,4.3,0.1,1.3,1.7,2,21.5,21.5,31.5,25,37,Over,Over
3/7/2023,CHA,NYK,Road,SF,Gordon Hayward,32,40,40,31.5,5.5,11.7,47.1,1.1,3.2,32.6,4.5,8.5,52.7,51.6,2.6,3.2,81,0.7,3.6,4.3,3.8,0.9,0.2,2,1.5,14.6,13.2,55.9,0.276,0.27,2.2,12.5,7.2,17.4,1.4,0.6,13.1,20,0.5,0.9,1.4,0.054,-1.4,-0.3,-1.8,0.1,10,32.9,53.7,44.4,78.8,4.2,4.7,0.2,1.4,2.3,2.2,18.2,1,39,44.4,33.3,66.7,9,4,1,0,0,5,21,22,31.4,45.7,31.5,81.3,5.4,3.3,0.3,0.8,1.2,1.9,14,15.5,24.5,23,40,Over,Over
3/7/2023,NYK,CHA,Home,SG,Quentin Grimes,22,55,50,29.4,3.5,7.8,44.8,1.9,5.2,35.9,1.6,2.6,62.1,56.6,1,1.3,79.2,0.7,2.5,3.2,1.9,0.6,0.4,1,2.5,9.9,10.1,58.9,0.662,0.168,2.7,9.1,5.9,8.7,1,1.3,10.5,13.7,1.7,1.3,3,0.088,-1.1,0.3,-0.8,0.5,10,24.6,41.4,38.6,57.1,1.8,1.3,0.4,0.2,1.8,0.5,6.9,1,28,50,25,100,6,0,1,0,3,0,11,29,29.8,46.4,37.2,78.8,3.1,2,0.4,0.7,2.4,1,9.9,9.5,13.5,12,18,Over,Over
3/7/2023,NYK,CHA,Home,SF,RJ Barrett,22,59,59,34.2,6.9,16.1,43.1,1.8,5.4,33,5.2,10.7,48.3,48.7,3.9,5.3,74.8,0.9,4.3,5.2,2.8,0.5,0.2,2.3,2.6,19.6,13,53.3,0.335,0.327,2.8,13.6,8.2,12.5,0.7,0.5,11,26,0.5,1.6,2.1,0.05,-1.1,-1.7,-2.8,-0.4,10,30.9,43.6,34,74.4,4.3,2.5,0.2,0.4,2.9,2.4,17,2,36.5,46.2,12.5,91.7,7.5,2.5,0.5,0.5,1.5,3,24,30,34.9,43.7,33.1,80,5.6,3.1,0.2,0.5,3,2.7,20.4,20.5,28.5,27,37,Over,Over
3/7/2023,NYK,CHA,Home,PG,Immanuel Quickley,23,65,11,28,4.7,10.5,45,1.9,5.1,36.6,2.9,5.4,53,53.9,2.1,2.5,81.8,0.7,3.4,4.1,3.1,0.9,0.2,1.1,2,13.4,15.4,57.7,0.487,0.241,2.6,13.1,7.9,16.3,1.6,0.6,8.7,19.5,3.2,1.8,5,0.133,0.9,0.7,1.6,1.6,10,29.1,54.5,44.6,72.4,4.1,2.8,0.6,1.1,2,1.1,18.2,2,23.5,41.2,50,75,2.5,3.5,0,0,1.5,2.5,11,34,26.9,47.4,38.8,82.8,4.5,2.9,0.2,0.6,2,1.1,13.4,21.5,31.5,14,22,Under,Under
3/7/2023,NYK,CHA,Home,C,Mitchell Robinson,24,44,43,27.5,3.3,4.7,70.4,0,0,0,3.3,4.7,70.4,70.4,1,2.1,47.8,4.2,5,9.2,0.9,0.9,1.7,0.6,2.9,7.6,18.6,67.8,0,0.447,16.7,19.5,18.1,4.3,1.7,5.8,9.2,9.6,3.2,2,5.2,0.205,1.1,1.7,2.7,1.4,6,31.7,87.1,0,33.3,11.2,0.2,1,1.2,3,1.2,9.8,2,33.5,63.6,0,50,10.5,0.5,4.5,0.5,2,0,7.5,24,27.8,82.1,0,47.4,9,1,1.8,0.9,2.6,0.6,8.8,10.5,22.5,14,22,Over,Under
3/7/2023,NYK,CHA,Home,PF,Julius Randle,28,66,66,36,8.7,18.5,46.8,2.9,8.2,35.5,5.7,10.3,55.8,54.7,5.2,6.8,75.8,2,8.4,10.4,4.2,0.7,0.3,2.8,3,25.4,21.3,59.1,0.446,0.369,6.2,25.2,15.7,18.8,0.9,0.8,11.7,29.1,5,3,7.9,0.16,4.5,0,4.6,3.9,10,36.5,51.2,42.7,82.6,7.9,3.7,0.2,0.4,2.2,2.6,29.6,2,37.5,40,33.3,77.8,6.5,2,1,1.5,4,1.5,25,34,35.9,44.2,30,76.6,10.3,4.4,0.3,0.7,3,2.5,23.4,27.5,42.5,16,27,Under,Under
3/20/2023,IND,CHA,Road,SF,Aaron Nesmith,23,62,50,24.9,3.5,8.1,42.7,1.6,4.4,35.8,1.9,3.8,50.6,52.3,1.6,1.9,85.3,0.9,3,3.8,1.3,0.8,0.4,1,3.3,10.1,10.5,56.4,0.538,0.23,3.9,13.2,8.6,7,1.5,1.5,9.9,16.8,0.8,1,1.8,0.056,-2.3,-0.7,-3,-0.4,8,25.9,47.9,39,75,4.5,1.4,0.5,0.5,2.4,1.3,12,2,24.5,45.5,0,71.4,4,1,0,2.5,2.5,0.5,7.5,30,22.9,40.2,32.5,78.4,3.3,1.2,0.2,0.7,3.3,0.9,8.8,12.5,18.5,4,8,Under,Under
3/20/2023,IND,CHA,Road,SG,Andrew Nembhard,23,64,52,27.1,3.4,8,42.9,1.2,3.6,34.2,2.2,4.4,50,50.6,0.6,0.8,79.6,0.5,2.2,2.6,4,0.9,0.2,1.6,2.4,8.7,9.2,52.2,0.45,0.096,1.9,8.9,5.4,20,1.6,0.6,15.8,15.4,0.1,0.8,0.9,0.025,-2.8,-0.5,-3.3,-0.6,10,27.4,45.7,37.2,68.4,2.2,3.5,0.2,0.7,1.4,0.8,12.5,2,26.5,70.6,71.4,100,1,2,0.5,3.5,4,2,16,33,26.8,41.5,31.9,76.5,2.8,4.2,0.2,0.8,2.6,1.6,9.6,13.5,21.5,2,10,Under,Under
3/20/2023,IND,CHA,Road,C,Myles Turner,26,59,59,29.6,6.5,11.9,54.4,1.6,4.1,37.9,4.9,7.8,63.2,61,3.4,4.3,78.5,1.4,6.1,7.6,1.4,0.6,2.3,1.6,3.5,17.9,20.1,64.9,0.346,0.365,5.4,22.9,14.2,7.2,1,6.9,10.6,22,3.2,2.1,5.3,0.146,1.3,0.7,2,1.8,8,27.3,54.8,21.4,76.9,4.8,1.6,2.5,0.8,4.4,1.4,17.5,2,32.5,65.4,40,81.3,9.5,1.5,3.5,1,3,2,24.5,29,28.5,53.2,37.7,75.9,7.4,1.4,2.4,0.5,3.2,1.9,15.8,19.5,29.5,20,33,Over,Over
3/20/2023,CHA,IND,Home,PF,P.J. Washington,24,67,67,32.8,5.7,13,44,2,5.7,35,3.7,7.3,51,51.7,1.7,2.3,73.1,1,3.9,4.9,2.3,0.9,1.1,1.5,2.7,15.2,12.5,53.9,0.439,0.179,3.2,12.9,7.9,10.4,1.3,3,9.6,19.9,0.3,1.9,2.2,0.049,-1.2,-0.3,-1.6,0.2,7,31.9,40.9,35.1,58.8,6.1,1.7,1.3,0.7,2.9,2.3,14.1,2,36,45.5,40,90.9,4.5,3.5,0,1,3.5,1.5,23,30,33,47.4,37.2,72.9,4.8,2.6,1.2,0.8,2.7,1.4,17.3,16.5,25.5,10,15,Under,Under
3/20/2023,CHA,IND,Home,C,Nick Richards,25,57,4,18.1,2.9,4.6,62.3,0,0,0,2.9,4.6,62.3,62.3,2,2.7,75.2,2.3,3.6,5.9,0.5,0.2,1.1,0.9,2.3,7.8,18,67,0,0.577,13,21.7,17.2,4.3,0.5,5.3,13.8,15.7,2.2,1.1,3.3,0.156,-1.3,-0.3,-1.6,0.1,10,21.5,69.4,0,87.5,6.3,0.9,1.8,0.1,2.4,1.4,7.1,1,19,50,0,100,5,0,0,0,1,0,5,29,18.9,59.2,0,75.3,6.2,0.6,1.2,0.1,2.3,1,7,10.5,20.5,14,32,Over,Over
3/20/2023,CHA,IND,Home,PG,Dennis Smith Jr.,25,50,13,25.7,3.4,8.3,41.5,0.4,2,21.2,3,6.3,47.9,44.1,1.4,2,73.5,0.5,2.5,3,4.7,1.4,0.5,1.5,2.2,8.7,11.7,47.8,0.239,0.237,1.9,10.8,6.2,25.5,2.6,1.7,13.9,17.3,-0.3,1.4,1.1,0.04,-3.5,1.2,-2.3,-0.1,10,27.9,35.8,18.2,69.7,4.1,6.2,0.8,1.3,2.3,1.2,9.5,1,23,40,0,100,1,4,1,1,5,2,7,25,25.7,39,24.5,75.4,3.5,4.6,0.6,1.4,2.3,1.5,8.7,10.5,20.5,2,13,Under,Under
3/20/2023,CHA,IND,Home,SF,Kelly Oubre Jr.,27,46,38,32.7,7.4,17.2,42.8,2.3,7.2,31.9,5.1,10.1,50.5,49.4,3.3,4.3,77.3,1.4,3.9,5.3,1.1,1.3,0.4,1.3,3,20.3,14.8,53.2,0.415,0.25,4.5,12.9,8.6,5.5,2,1,6.4,26.2,0.3,1.4,1.7,0.053,-0.4,-1,-1.3,0.2,9,35.1,45.4,37.5,91.8,5.9,1.1,0.6,0.7,3.3,1.4,23,1,36,38.1,14.3,0,13,2,0,2,4,1,17,23,33,39.7,31.2,78.3,5.5,1.2,0.3,1.1,2.9,1.2,19.8,23.5,30.5,28,31,Over,Over
3/20/2023,CHA,IND,Home,SG,Terry Rozier,28,61,61,35.7,7.9,19.1,41.5,2.7,8.1,32.7,5.3,11,48.1,48.5,2.8,3.5,80.3,0.8,3.3,4.2,5,1.2,0.3,2.1,1.9,21.3,14.7,51.7,0.426,0.183,2.4,10.2,6.2,22.4,1.6,0.6,9.4,26.8,0.2,1.5,1.7,0.037,0.6,-1.3,-0.8,0.7,10,36.1,42.8,32.1,65.5,4.1,6.1,0.3,1.4,2.1,2.5,21.1,2,34.5,37.5,23.1,90,4,7,0,1,2,6,18,32,35.5,41.6,32,79.7,3.9,5.5,0.3,1.1,1.9,2.4,21.1,22.5,32.5,23,33,Over,Over
3/20/2023,CHA,IND,Home,SF,Gordon Hayward,32,46,46,31.5,5.3,11.4,46.9,1,3.2,32.4,4.3,8.2,52.5,51.4,2.4,3,80,0.7,3.7,4.3,4,0.9,0.3,2,1.5,14.2,13,55.6,0.282,0.267,2.3,12.6,7.3,18.3,1.3,0.7,13.6,19.7,0.5,1,1.5,0.051,-1.5,-0.4,-1.9,0,10,32.6,46.4,31.3,73.9,4.1,5.2,0.4,0.7,1.5,2.5,13.1,,,,,,,,,,,,,22,31.2,49,32.8,79.5,3.1,4.3,0.2,1,1.6,2,14.5,15.5,22.5,22,30,Over,Over
3/20/2023,PHI,CHI,Home,SG,Tyrese Maxey,22,51,32,32.9,7.2,15.2,47.4,2.5,6,42,4.7,9.2,50.9,55.6,3.1,3.7,84,0.4,2.3,2.7,3.5,0.8,0.1,1.3,2.2,20,16.7,59.4,0.394,0.241,1.6,8.1,4.9,16.8,1.2,0.3,7.3,24.6,2.9,1.3,4.2,0.121,1.3,-1.5,-0.2,0.8,10,34.4,57.2,54.7,100,2.6,3.1,0.1,0.7,2.2,1,22.1,2,33,44.8,53.8,77.8,4,4.5,0,1,2.5,1.5,20,26,32.8,44.2,38.3,78.8,2.4,3.9,0.1,0.9,2.4,1.4,18.2,18.5,23.5,22,33,Over,Over
3/20/2023,PHI,CHI,Home,C,Joel Embiid,28,57,57,34.8,11.2,20.4,54.6,1.1,3,35.5,10.1,17.4,58,57.3,10.1,11.8,85.5,1.8,8.4,10.2,4.2,1.1,1.7,3.4,3.2,33.5,31.6,65.4,0.148,0.579,6.2,27.9,17.2,22.8,1.5,4.6,11.8,37.2,7.4,3.5,10.9,0.264,6.8,2.3,9.1,5.6,9,33.7,62.7,45.8,82.9,8.8,4.6,2.3,0.9,3,2.9,36.1,1,32,60,50,66.7,7,4,0,1,4,5,25,31,35.4,53.5,31.5,87.8,10.7,4.4,1.9,1.2,3,3.5,34,33.5,48.5,37,54,Over,Over
3/20/2023,PHI,CHI,Home,PF,Tobias Harris,30,65,65,32.9,5.8,11.7,49.7,1.7,4.5,38.7,4.1,7.2,56.6,57.2,1.5,1.7,87.2,0.9,4.8,5.8,2.5,1,0.6,1.2,2,14.8,15,59.7,0.384,0.143,3.4,17.1,10.4,11.2,1.5,1.6,8.8,18.5,2.6,2.6,5.2,0.116,0.6,0.1,0.7,1.5,9,28,49.4,44.8,94.7,5.6,2.1,0.8,0.9,2,0.8,12.1,2,34.5,50,45.5,100,8,2,1.5,1,1.5,0.5,17.5,33,33.7,50.9,40.9,88.5,6,2.3,0.5,0.7,2,1.3,15.7,11.5,18.5,14,24,Over,Over
3/20/2023,PHI,CHI,Home,SG,James Harden,33,52,52,36.8,6.5,14.7,44.6,2.9,7.3,39,3.7,7.3,50.3,54.4,5.8,6.6,86.7,0.7,5.6,6.3,10.8,1.2,0.5,3.3,1.9,21.7,22.7,61.7,0.501,0.453,2.3,17.8,10.2,44.3,1.6,1.3,16,25.4,5.9,2.4,8.2,0.207,5.7,0.4,6.1,3.9,8,37.1,42.6,37.7,87.9,7.1,11.5,0.1,1,1.5,2.9,22.3,2,35,20,21.4,89.5,6.5,11,0,1.5,0,2,16,28,37.3,44.9,39.9,83,6.3,11,0.5,1.3,2,3.4,21.8,21.5,38.5,5,24,Under,Under
3/20/2023,CHI,PHI,Road,SG,Zach LaVine,27,66,66,36.2,8.7,18.1,48.2,2.8,7.3,38.5,5.9,10.8,54.7,55.9,4.8,5.6,85.1,0.6,4.2,4.7,4.1,0.9,0.2,2.5,2.2,25,19,60.8,0.402,0.309,1.8,12.8,7.4,17.7,1.2,0.6,11,28.1,3.7,2.4,6,0.121,2.7,-0.8,1.8,2.3,10,38.1,54.3,45.6,91.8,3.8,4.2,0.4,0.6,1.5,2.2,30.1,2,36,57.9,59.1,100,2,4.5,0.5,1,2.5,2.5,30.5,30,37.6,50.1,37.9,83.1,4.8,4,0.2,1,2.3,2.5,26.9,25.5,34.5,26,35,Over,Over
3/20/2023,CHI,PHI,Road,C,Nikola Vučević,32,70,70,34.1,7.3,14.3,51,1.6,4.5,34.9,5.7,9.7,58.4,56.5,1.6,1.9,82.2,2,9.3,11.3,3.3,0.7,0.8,1.7,2.3,17.7,18.8,58.6,0.318,0.135,6.9,30.1,18.8,14.7,1,2.3,10.3,21.8,3.2,3.7,6.8,0.138,1.8,0.6,2.4,2.7,10,35.4,47.4,30.2,84.2,10.7,3.2,0.6,0.8,2.7,2,17.3,2,36.5,57.1,70,100,18.5,6.5,1,0.5,2.5,2.5,21,34,34.6,50.8,36.2,82.5,11,3.1,0.6,0.7,2,1.7,18.2,16.5,29.5,21,35,Over,Over
3/20/2023,CHI,PHI,Road,SF,DeMar DeRozan,33,64,64,36.6,9.2,17.9,51.3,0.6,1.8,34.8,8.6,16.1,53,53,6.5,7.5,87,0.5,4.2,4.7,5.1,1.1,0.5,2.2,2.7,25.4,21.2,60.1,0.098,0.417,1.5,12.7,7.2,22.4,1.4,1.3,9.2,28.1,5.3,2.6,7.8,0.16,2,0.2,2.2,2.4,10,39,54.9,50,81.3,4.9,5.4,0.3,1.7,2.4,1.8,26.7,2,35.5,44,25,86.7,4,5,0.5,0.5,1,3,18,31,36.9,50.8,35.2,84.8,4.8,5.4,0.5,1.1,2.7,1.9,26,23.5,32.5,25,35,Over,Over
3/20/2023,MIN,NYK,Road,SF,Jaden McDaniels,22,69,69,30.9,4.7,9,51.9,1.3,3.4,39.2,3.3,5.5,59.7,59.4,1.3,1.8,74.2,1.2,2.7,3.9,2,0.9,1,1.4,3.5,12,12.2,61.4,0.383,0.2,4.5,9.6,7.1,8.7,1.4,2.8,12.5,15.4,2,2.1,4,0.091,-1.5,0.5,-1,0.5,10,33.2,53.2,43.5,78.3,4.1,1.7,1,0.8,3.3,1.1,15.4,1,17,50,0,0,2,1,0,0,6,2,6,34,30.9,51.9,38.7,70.5,3.6,1.8,1,1.2,3.5,1.4,12.1,13.5,19.5,18,22,Over,Over
3/20/2023,MIN,NYK,Road,PF,Kyle Anderson,29,59,43,27.6,3.5,6.9,50.6,0.6,1.4,41.7,2.9,5.5,52.9,54.9,1.6,2.2,74.8,0.9,4.4,5.2,4.6,1.1,0.9,1.4,2.2,9.2,14.8,58.5,0.206,0.312,3.6,17.3,10.6,22,1.9,2.9,15.5,14.4,2.1,2.2,4.3,0.126,0.1,2.2,2.3,1.8,10,35,51.5,37.5,70,7.5,7.1,1.1,0.9,2.4,1.5,12.4,1,25,66.7,100,0,2,2,1,2,1,0,9,28,27.9,50,37.1,74.3,5.6,4.9,0.8,1.3,2.3,1.6,9.4,12.5,25.5,10,24,Under,Under
3/20/2023,MIN,NYK,Road,C,Rudy Gobert,30,60,60,30.5,5.3,8,66.6,0,0.1,0,5.3,7.9,67,66.6,3.2,4.9,65.1,3.3,8.3,11.5,1.1,0.8,1.4,1.8,3,13.8,19.4,68.2,0.006,0.616,12.1,29.8,21.1,4.8,1.3,4.1,14.7,16.7,3.8,3,6.8,0.178,0.2,0.6,0.8,1.3,9,30.8,61.3,0,56.9,11.3,2,1.9,1,3.4,1.8,16.3,,,,,,,,,,,,,30,31.3,65.6,0,68.8,11.8,1.3,1.4,0.6,3.2,1.7,14.6,14.5,26.5,16,26,Over,Under
3/20/2023,MIN,NYK,Road,PG,Mike Conley,35,14,14,31.5,4.2,9.5,44.4,2.3,5.7,40,1.9,3.8,50.9,56.4,1.7,1.9,88.9,0.7,2.4,3.1,4.9,1.3,0.1,1.2,1.4,12.4,14.5,60,0.602,0.203,2.6,8.5,5.6,20.5,1.9,0.4,10.5,15.7,0.8,0.4,1.2,0.129,0.6,0.3,0.9,0.3,10,31.9,46.5,43.3,90.9,3.6,4.7,0.2,1.3,1.3,1.1,13.8,1,34,30,16.7,100,4,7,0,4,5,1,10,31,29.9,42.3,37.9,82.6,2.8,7.1,0.2,1.1,1.8,1.5,10.8,12.5,21.5,24,39,Over,Over
3/20/2023,NYK,MIN,Home,SG,Quentin Grimes,22,61,56,29.1,3.5,7.7,44.7,1.9,5.2,35.8,1.6,2.6,62.8,56.7,1,1.3,79,0.7,2.4,3.1,1.9,0.6,0.4,1,2.5,9.8,10,59,0.669,0.172,2.5,9,5.8,8.7,1,1.4,10.9,13.8,1.8,1.4,3.2,0.086,-1.3,0.3,-0.9,0.5,10,25.5,46.3,39.2,72.7,1.8,1.7,0.6,0.3,2.2,1,9,,,,,,,,,,,,,31,29.5,46,37.6,78.9,3.1,2,0.4,0.6,2.3,0.9,9.9,7.5,11.5,3,7,Under,Under
3/20/2023,NYK,MIN,Home,SF,RJ Barrett,22,65,65,34.1,7.1,16.3,43.5,1.7,5.4,31.4,5.4,10.9,49.4,48.7,4,5.3,74.6,0.8,4.3,5.1,2.7,0.4,0.2,2.2,2.5,19.9,13.3,53.2,0.33,0.327,2.7,13.7,8.2,12.3,0.6,0.6,10.5,26.2,0.7,1.7,2.4,0.053,-1,-1.7,-2.7,-0.4,10,33.2,45.4,22,71.7,5.1,1.9,0.4,0.3,1.9,1.8,20.7,1,37,38.9,42.9,83.3,5,5,0,2,0,1,22,32,34.9,44.1,31.8,79.9,5.6,3.1,0.2,0.4,2.9,2.6,20.7,19.5,26.5,13,18,Under,Under
3/20/2023,NYK,MIN,Home,PG,Immanuel Quickley,23,71,15,28.4,4.8,10.8,44.4,1.9,5.3,35.8,2.9,5.5,52.7,53.2,2.2,2.6,81.9,0.7,3.4,4.1,3.2,0.9,0.2,1.1,2,13.6,15.2,57.1,0.493,0.246,2.8,13,7.9,16.4,1.5,0.6,8.6,19.7,3.4,2,5.4,0.129,0.8,0.5,1.4,1.7,10,32.6,45.8,37.7,81.1,4.6,3.6,0.2,1.1,1.8,1.2,19.1,1,17,50,50,100,4,1,0,2,2,1,9,36,27.1,46.4,37.4,81.8,4.4,2.9,0.2,0.6,2,1.2,13.4,13.5,19.5,19,23,Over,Over
3/20/2023,NYK,MIN,Home,C,Mitchell Robinson,24,50,49,27.3,3.3,4.8,68.9,0,0,0,3.3,4.8,68.9,68.9,1,2,49,4.3,4.7,9.1,0.9,0.9,1.6,0.6,2.8,7.5,18.5,66.8,0,0.42,17.3,18.9,18.1,4.3,1.7,5.5,9.6,9.8,3.5,2.2,5.7,0.201,1,1.5,2.5,1.5,10,28.5,69.2,0,42.9,9,0.6,1,1.1,2.1,1,8.1,,,,,,,,,,,,,26,27.8,82.3,0,49.2,9,1,1.7,0.9,2.6,0.7,9,7.5,17.5,0,9,Under,Under
3/20/2023,NYK,MIN,Home,PG,Jalen Brunson,26,63,63,34.9,8.5,17.4,48.6,1.9,4.7,41.4,6.5,12.7,51.3,54.2,4.9,5.9,83.5,0.6,3,3.6,6.1,0.9,0.2,2,2.2,23.8,21.3,59.4,0.269,0.336,1.8,9.2,5.5,28.8,1.2,0.6,9,27.1,6.5,1.8,8.3,0.181,4.4,-0.4,4,3.3,5,32.4,56.6,48.1,80.6,3,4.8,0,0.6,1.2,1.4,24.8,1,34,64.3,40,100,5,8,0,0,3,3,23,34,35.3,48.5,42.1,82,3.5,6,0.2,0.7,2.2,1.9,24.8,26.5,33.5,23,35,Under,Over
3/20/2023,NYK,MIN,Home,SG,Josh Hart,27,15,0,30.3,3.9,6.5,59.8,1.3,2.4,55.6,2.5,4.1,62.3,70.1,2.1,2.7,78,1.9,5.2,7.1,3.9,1.3,0.3,1.6,2.7,11.2,18.2,73,0.371,0.423,6.9,18.6,12.8,17.9,2.2,1,17.3,13.1,1.3,0.6,1.9,0.202,2.2,2.7,4.8,0.8,10,32.4,58.9,50,80.8,8,4.5,0.2,1.5,2.8,1.8,9.7,3,31.3,36.8,62.5,50,5.7,3.3,0.7,1.3,2.3,1.7,6.7,32,30.9,53.3,40.8,77.6,7.4,3.6,0.3,1.4,2.7,1.2,9.9,10.5,20.5,10,19,Under,Under
